date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-07-29,7,29,100.01162650299811,252.49033887739694,2.5246098649323323,0.15084167400356904,4.802317729042376,0.9695463719760748,True
2023-07-30,7,30,100.02607474664634,357.14418541303195,3.5705108524715574,0.2443662011066149,4.7167423766331,0.9507436297195601,True
2023-07-31,7,31,100.21065883372343,2748.532195460093,27.42754341153121,2.0526136794628127,2.7541639306996943,0.57297511016046,True
2023-08-01,8,1,100.01893996582177,47.02687237398938,0.47017967187074056,0.021726436763219857,4.994979296437112,0.9956691825435494,True
2023-08-02,8,2,100.76209159947706,619.2115990948174,6.145283303130947,0.451274093756504,4.578501597044977,0.9102794793450134,True
2023-08-03,8,3,100.0346314866947,258.5056460533697,2.5841615269783116,0.16908848324768025,4.827147075031026,0.9661568232171316,True
2023-08-04,8,4,100.04736950631504,520.9104803618386,5.206638444691527,0.38745766459380504,4.5973168722224065,0.9222717774430628,True
2023-08-05,8,5,100.05931377037446,6.888731836617821,0.06884648292138733,0.003182597291114725,4.98952583951667,0.999362550941759,True
2023-08-06,8,6,100.0271459587945,202.3728047907178,2.0231788366138517,0.1536743864116987,4.837500576234031,0.9692107795134798,True
2023-08-07,8,7,100.00341826221964,425.2111397049638,4.251966053700432,0.32916349411071216,4.66108665577339,0.9340386785783961,True
2023-08-08,8,8,100.80841350715133,0.0,0.0,0.0,5.027716097590764,1.0,True
2023-08-09,8,9,100.0946036981869,132.71276572658925,1.3258733320604894,0.04246029744136062,4.949897837884402,0.9914949416106763,True
2023-08-10,8,10,100.04145190225887,0.5225002957031335,0.005222837991332029,0.0002413953780102257,5.022376769863218,0.9999519383377218,True
2023-08-11,8,11,100.23276832402922,301.60717135422846,3.009067557419971,0.2083812571363518,4.7725445169930705,0.9581641512871624,True
2023-08-12,8,12,100.02751432766902,496.29765277710305,4.9616113737599905,0.355296717703807,4.5920343640707655,0.9281841639803162,True
2023-08-13,8,13,100.05125434194849,713.1585591931308,7.127932217178858,0.5305008426813438,4.441267056133293,0.8932973434242929,True
2023-08-14,8,14,100.00707044182798,621.3607071003664,6.213167772590628,0.48092836793684735,4.469729718023618,0.9028556689663726,True
2023-08-15,8,15,100.33876407101957,0.00476809776546195,4.751999697830741e-05,2.2028633705067913e-06,5.015900522029398,0.9999995608241445,True
2023-08-16,8,16,100.0243147127857,380.63573012414554,3.805432021375203,0.281651080263118,4.739438351976567,0.9439063804650285,True
2023-08-17,8,17,100.04029506795817,1922.0522799282992,19.21278099612395,1.4539175741076176,3.4958678017121247,0.7062665421393485,True
2023-08-18,8,18,100.0030453399645,380.67254961934793,3.806609571990891,0.2804225803366811,4.659033420688399,0.9432280436796106,True
